Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
324,10642912,Alvarolsz,"2023-07-09 21:06:56",0.80143,8,alvarolsz
325,10641582,"Chou Hsiang Yuan","2023-07-10 03:39:07",0.80143,4,chouhsiangyuan
326,1749860,"Elwing Chou","2023-07-26 07:46:58",0.80143,10,grandcoder
327,10660472,ChangFuChun,"2023-07-10 03:40:50",0.80143,5,changfuchun
328,10660582,Light_kz,"2023-07-10 03:42:18",0.80143,2,lightkz
329,10660480,"Ching-heng Lin","2023-07-10 03:43:08",0.80143,3,euglenalin
330,10660484,Jping1225,"2023-07-10 03:44:52",0.80143,3,jping1225
331,10660485,chuyi2023,"2023-07-10 03:45:37",0.80143,4,chuyi2023
332,10660467,"SIYU CHEN","2023-07-10 03:51:13",0.80143,3,serene9829
333,10660583,"Wu Lila","2023-07-10 03:51:26",0.80143,2,wulila
334,10660489,"Bambi #3","2023-07-10 03:53:18",0.80143,3,bambitall
335,10535530,snow_83,"2023-07-10 03:53:26",0.80143,1,snow83
336,5973460,"YEN-CHEN FAN","2023-07-10 03:54:34",0.80143,4,yenchenfan
337,10660769,"[Deleted] a9e2cab8-b8d2-489d-b5c3-b22323d6250f","2023-07-10 04:53:12",0.80143,1,del=3d30fecadc5ffb91
338,10660408,"Takaya Masamoto","2023-07-10 05:23:21",0.80143,2,takayamasamoto
339,10624811,"Prakash Khadka","2023-07-10 11:07:06",0.80143,2,prakashkhadka
340,10663197,CrackWay,"2023-07-10 16:29:49",0.80143,1,crackway
341,10660328,"Lakpa Futi Lama","2023-07-10 16:40:48",0.80143,4,lakpafutilama
342,10663004,"Manoj Shrestha","2023-07-11 04:43:45",0.80143,6,manojshrestha111
343,10656980,kKamal_2003,"2023-07-11 08:40:01",0.80143,8,kkamal2003
344,10667716,KimAbhi,"2023-07-11 08:30:57",0.80143,1,kimabhi
345,7006887,ryanho84,"2023-07-11 08:55:22",0.80143,1,ryanho84
346,10668644,"Jahangeer Alam","2023-07-11 13:04:59",0.80143,2,jahangeer91
347,10656930,"Chiranjibi KC","2023-07-11 16:41:51",0.80143,3,chiranjibikc
348,10665940,"ANDY WANG28","2023-07-12 01:00:14",0.80143,2,andywang28
349,10668255,"Jimmy XuJiawei","2023-07-12 02:47:13",0.80143,3,jimmyxujiawei
350,10639831,"Nicolas Hefti","2023-07-12 09:16:49",0.80143,10,nicolashefti
351,9156643,"Jovan Chua","2023-07-12 20:01:38",0.80143,3,jovanchua
352,10674422,CLamboley,"2023-07-12 18:56:20",0.80143,3,clamboley
353,10676720,Chloe419,"2023-07-13 08:22:31",0.80143,2,chloe419
354,9658596,彩虹小馬,"2023-07-14 03:55:54",0.80143,3,unicorn44739
355,10679337,jqin020,"2023-07-14 01:54:36",0.80143,3,jingtaoqin
356,10680133,Preety2003,"2023-07-14 04:41:45",0.80143,1,preety2003
357,10681408,dream851127,"2023-07-14 13:39:29",0.80143,3,dream851127
358,10663448,"Anjan Kumar R","2023-07-14 22:16:45",0.80143,11,anjankumarr
359,10670835,"Luting Wen","2023-07-15 06:17:42",0.80143,19,lutingwen
360,4434074,darwinwin,"2023-07-15 07:55:43",0.80143,2,darwinwin
361,10684698,"Sikach Illia","2023-07-18 17:18:48",0.80143,4,sikachillia
362,10659759,"Euan Knowles","2023-08-08 19:40:03",0.80143,28,omniscientone
363,10679909,MeiNakamura,"2023-07-20 05:49:47",0.80143,7,meinakamura
364,5812879,"Tanmoy Krishna Das","2023-07-16 14:32:23",0.80143,3,tanmoytkd
365,10688777,allauddin,"2023-07-16 17:19:31",0.80143,1,allaudin
366,10689246,Venky004,"2023-07-16 22:17:36",0.80143,1,venky004
367,10689285,"Lokesh Eravellikkk","2023-07-16 22:47:45",0.80143,1,lokesheravellikkk
368,10689305,"kota rohith","2023-07-16 23:16:28",0.80143,1,kotarohith
369,10689501,"Antonis Papaoikonomou","2023-07-17 01:22:51",0.80143,1,antonypap
370,10688492,tonyhawkcxx,"2023-07-18 01:03:47",0.80143,30,tonyhawkcxx
371,10691506,"KevinYang #2","2023-07-17 12:03:23",0.80143,2,ky1024
372,10534331,箱根温泉,"2023-08-12 05:08:20",0.80143,39,hakone
373,10692195,YuugouOhno,"2023-07-17 21:22:35",0.80143,2,yuugouohno
374,10692362,"JB Nam","2023-08-02 01:25:09",0.80143,34,jbmath
375,10692608,JotaCryp,"2023-07-19 12:08:31",0.80143,4,jotacryp
376,10693296,"You Kyoung Chung","2023-07-17 22:01:05",0.80143,1,youkyoungchung
377,10695972,Sloweat,"2023-07-18 12:50:52",0.80143,1,sloweat
378,10697065,mhutson,"2023-07-18 18:09:22",0.80143,1,mhutson
379,10698103,jade86,"2023-07-19 06:27:38",0.80143,3,jade86
380,5224411,"The Bhartiya's","2023-07-19 10:40:36",0.80143,1,thebhartiyas
381,10148009,wissam.s,"2023-07-26 19:53:04",0.80143,3,wissams
382,10687985,"Faiz Ramadhan Alvi","2023-07-21 06:41:42",0.80143,15,faizramadhanalvi
383,10704962,"sadiq khan","2023-07-20 12:36:26",0.80143,1,sadiqkhan
384,10705889,"Ayush Jain #9","2023-07-20 16:37:08",0.80143,1,ayushjain18
385,10692910,"Adem Yıldırım","2023-07-21 08:33:50",0.80143,8,lazar5
386,10709044,"Sriharini chennu","2023-07-21 13:34:39",0.80143,10,sriharinichennu
387,10701067,RutgerBell,"2023-07-22 08:54:22",0.80143,17,rutgerbell
388,10710306,"Alfred Zimmer","2023-07-21 22:44:27",0.80143,2,aswalfredz
389,10710662,yanwsh,"2023-07-22 03:43:13",0.80143,2,yanwsh
390,10710757,"Santoss Poudel","2023-07-22 04:26:16",0.80143,1,santosspoudel
391,10711184,CLearn,"2023-07-22 07:58:38",0.80143,1,clearn
392,10712030,"jinxinyu zhao","2023-07-22 14:00:22",0.80143,1,jinxinyuzhao
393,10435466,"Lucie K #2","2023-07-24 07:14:52",0.80143,39,classlucie
394,10704628,樱兔丸六鱼,"2023-07-24 07:25:57",0.80143,2,liuyu0824
395,10717183,kzleong,"2023-07-24 11:33:23",0.80143,2,kzleong
396,10718603,pokutuna,"2023-07-24 15:02:19",0.80143,2,pokutuna
397,10697111,austinjgregory,"2023-07-24 18:26:11",0.80143,3,austinjgregory
398,10719408,"Jimmy Loodts","2023-07-24 18:56:48",0.80143,1,jimmyloodts
399,704539,"Felicity Pereyra","2023-07-24 20:37:24",0.80143,3,fpereyra
400,10719789,Zahra.kheiry,"2023-07-24 23:16:43",0.80143,3,zahrakheiry00
401,10721809,"Qiu Xingyu2","2023-07-25 10:04:35",0.80143,1,qiuxingyu2
402,10722703,bigrui,"2023-07-25 14:41:06",0.80143,1,bigrui
403,10720224,"Sandy Dunes","2023-07-26 00:51:58",0.80143,4,sandydunes
404,10724184,"Rosyidatul Awwaliyah","2023-07-26 01:25:19",0.80143,1,rosyidatulawwaliyah
405,10610713,"Fiorella Gago","2023-07-26 03:27:17",0.80143,4,fiorellagago
406,10724757,"John M. Higgins","2023-07-26 06:37:30",0.80143,9,johnmhiggins
407,10721595,"Abhishek Joshi #4","2023-08-06 06:46:54",0.80143,10,stoicabhishek
408,10680105,h21ak9,"2023-07-26 20:43:37",0.80143,2,h21ak9
409,10729867,fluffyP4nd4,"2023-07-27 10:30:40",0.80143,1,fluffyp4nd4
410,10680219,nf12321,"2023-07-28 00:25:29",0.80143,3,nf12321
411,10732249,tako0218,"2023-07-28 01:29:14",0.80143,1,tako0218
412,10732031,"Graeme Stroud","2023-07-28 01:51:16",0.80143,2,graemestroud
413,10733827,AntonSavchenko,"2023-07-28 10:28:29",0.80143,1,assaiiam
414,10735615,"Alessandro Amici","2023-08-08 08:01:00",0.80143,3,alessandroamici
415,10737093,Fatima125,"2023-07-29 10:15:18",0.80143,1,fatima125
416,10738055,Pig4,"2023-07-29 19:13:24",0.80143,8,qwertb4
417,10738230,"Harshit Chanana","2023-07-29 18:15:51",0.80143,1,harshitchanana15
418,4577366,"Nobuyuki Kimoto","2023-07-30 09:29:07",0.80143,7,nobuyukik
419,10715926,"Charles12 Zeng","2023-08-24 00:34:37",0.80143,5,charles12zeng
420,10715153,"Mika #4","2023-08-15 15:27:43",0.80143,83,ludiverberomane
421,9265041,"Rene Verinaud Anguita ","2023-08-01 22:42:52",0.80143,5,reneverinaudanguita
422,10745116,"Romain Lepretre","2023-08-02 11:48:16",0.80143,7,rlepretre
423,10750334,distant10,"2023-08-02 06:11:29",0.80143,6,distant10
424,10752323,"[Deleted] da80b02f-a08b-4a84-b630-eeaea0cbc329","2023-08-04 21:37:26",0.80143,23,del=354be31d23fbb2fe
425,10754951,"Michael Dietrich","2023-08-03 06:36:07",0.80143,3,mdietrich2311
426,10755492,"juntao z","2023-08-03 09:02:53",0.80143,3,juntaoz
427,4507979,"Cody Null","2023-08-03 17:43:51",0.80143,1,codynull11
428,10757887,Meowscarada,"2023-08-03 20:14:08",0.80143,3,meowscarada
429,10759919,"Syed Mohammad Afraim","2023-08-04 08:58:37",0.80143,1,syedmohammadafraim2
430,10761116,Joeyzect,"2023-08-04 20:07:05",0.80143,6,joeyzect
431,8975030,"kitory Yeah","2023-08-05 02:38:55",0.80143,1,kitoryyeah
432,10759991,"Nikola Tesla #2","2023-08-05 05:54:34",0.80143,2,nikolatesla73
433,10765970,"Mohamed Goda","2023-08-06 10:20:38",0.80143,1,muhameddgoda
434,10767224,"David Martinez #4","2023-08-06 19:59:23",0.80143,1,davidmartinez53
435,10749812,dang-gu,"2023-08-27 07:32:40",0.80143,34,danggu
436,10770343,tluna,"2023-08-07 15:56:38",0.80143,1,tomasluna
437,10609421,Kaire,"2023-08-07 19:56:52",0.80143,21,kaires
438,10771749,Fir_las_47,"2023-08-07 21:36:41",0.80143,1,firlas47
439,10771848,"Grey Newell","2023-08-07 22:16:48",0.80143,1,greynewell
440,10774821,"Tim G #2","2023-08-08 14:10:24",0.80143,2,timg111
441,10776186,"Iffat Fahmida","2023-08-12 08:49:51",0.80143,2,fahmida23
442,5503466,"Patrick McCuistion","2023-08-08 20:29:21",0.80143,1,patrickmccuistion
443,10780945,szu_lky,"2023-08-10 03:27:38",0.80143,1,szulky
444,9089932,"Ashraful Haque Sifat","2023-08-10 17:33:12",0.80143,2,ashrafulhaquesifat
445,10768659,enricomanosperti,"2023-08-12 14:36:02",0.80143,31,enricomanosperti
446,10783988,knev,"2023-08-10 21:17:30",0.80143,2,raleknev
447,10784669,"Mounika C M","2023-08-13 06:57:17",0.80143,3,mounikacm
448,10785081,Royelyl1117,"2023-08-11 09:22:34",0.80143,8,royelyl1117
449,10787497,"Bee Jay Jay","2023-08-12 10:45:54",0.80143,5,beejayjay
450,10790525,"Chad Woodard","2023-08-13 03:12:53",0.80143,2,chadwoodard
451,10792213,J3sseZhang,"2023-08-13 15:52:50",0.80143,2,j3ssezhang
452,10793210,"Ian Chiu","2023-08-14 02:22:37",0.80143,2,ianchiu333
453,10790890,"Bo-Hai Li","2023-08-14 15:02:16",0.80143,2,bohaili
454,10797034,Chartreuselg,"2023-08-15 00:11:28",0.80143,1,chartreuselg
455,8931389,hopopyuya,"2023-08-15 15:00:52",0.80143,1,hopopyuya
456,10800446,"Mervwa Noon","2023-08-15 21:37:57",0.80143,1,mervwanoon
457,10802026,kvothe_ds,"2023-08-16 09:19:23",0.80143,1,kvotheds
458,10802035,"nishim singhi","2023-08-16 09:22:47",0.80143,1,nishimsinghi
459,10801292,gaojiaojie,"2023-08-16 16:22:50",0.80143,2,gaojiaojie
460,10802937,WRightJJ,"2023-08-17 01:46:35",0.80143,3,wrightjj
461,10809093,"Sonali Poudyal","2023-08-18 12:10:54",0.80143,1,sonalipoudyal
462,7025122,"Yuma Taniguchi","2023-08-25 03:43:15",0.80143,12,yumataniguchi
463,10809630,whatsupinternet,"2023-08-18 15:14:26",0.80143,1,whatsupinternet
464,10016147,"Osama Abo-Bakr","2023-08-19 01:28:54",0.80143,6,osamaabobakr
465,10810895,"Joseph Gonzaga","2023-08-19 04:58:37",0.80143,1,josephgonzaga
466,10811358,"Y. maru","2023-08-19 08:35:22",0.80143,1,n2puf32vmr
467,10812945,daniello1987,"2023-08-19 23:16:52",0.80143,1,daniello1987
468,10813015,Fadhel2,"2023-08-20 00:14:55",0.80143,1,fadhel2
469,10813023,mibegate,"2023-08-20 00:21:42",0.80143,1,mibegate
470,10813043,dafyliwy,"2023-08-20 00:30:48",0.80143,1,dafyliwy
471,10813048,luxolame,"2023-08-20 00:41:53",0.80143,1,luxolame
472,10813102,zoruzomi,"2023-08-20 01:43:08",0.80143,1,zoruzomi
473,10813116,SoffieAlan,"2023-08-20 01:55:17",0.80143,1,soffiealan
474,10813122,libajuby,"2023-08-20 01:59:28",0.80143,1,libajuby
475,10813132,DaliBlue,"2023-08-20 02:04:31",0.80143,1,daliblue
476,10813139,vudosijy,"2023-08-20 02:13:06",0.80143,1,vudosijy
477,10813153,FadiHassan96,"2023-08-20 02:23:53",0.80143,1,fadihassan96
478,10813178,sirkilupsi,"2023-08-20 02:41:22",0.80143,1,sirkilupsi
479,10813191,yodrigui,"2023-08-20 02:52:24",0.80143,1,yodrigui
480,10813201,tispidokno,"2023-08-20 03:00:33",0.80143,1,tispidokno
481,10814272,"He Xuan","2023-08-20 12:30:42",0.80143,1,chord233
482,10815387,dagake6160,"2023-08-20 22:33:40",0.80143,1,dagake6160
483,10815448,Innary,"2023-08-20 23:58:03",0.80143,1,innary
484,10819898,"jojo #5","2023-08-22 05:57:57",0.80143,1,jojoshusaku
485,6164942,lokcyi,"2023-08-22 06:48:57",0.80143,1,lokcyi
486,10823495,"Isha S 3","2023-08-22 21:01:57",0.80143,1,ishas3
487,9394064,"Vriddhachalam S","2023-08-23 08:03:57",0.80143,4,vriddhachalams
488,10784038,"Andre Moreira #2","2023-08-23 10:37:59",0.80143,23,memology73
489,123824,"S J","2023-08-23 14:20:18",0.80143,3,shijunju
490,10827063,samaira123,"2023-08-23 18:07:26",0.80143,3,samaira123
491,10828714,RyutoIkeuchi,"2023-08-24 09:04:22",0.80143,2,ryutoikeuchi
492,10832911,"Yamert Electroclash","2023-08-25 12:23:23",0.80143,2,yamertelectroclash
493,10833014,"Ciprian Radu","2023-08-25 12:48:50",0.80143,1,ciprianradu
494,10833317,"Vinayak Prabhu","2023-08-25 14:34:38",0.80143,1,vinprabhu06
495,10818862,"Ahmed Rameez","2023-08-25 21:36:58",0.80143,5,ahmedrameez
496,10828653,"Troels #2","2023-08-26 14:45:17",0.80143,5,trni48
497,10834082,"Mouhamad Ali Elamine","2023-08-27 01:14:05",0.80143,4,mouhamadalielamine
498,6234615,"Tseng Cathy","2023-08-27 04:49:54",0.80143,1,tsengcathy
499,10630192,xjxyys,"2023-07-01 13:06:50",0.79904,1,xjxyys
500,10632965,FH_Wedel_Group_08,"2023-07-02 12:21:41",0.79904,2,lucasbarmwoldt
501,10640187,"Hiroaki Kudo","2023-08-16 06:54:28",0.79904,23,hiroakikudo1111
502,10644325,"Bobby #7","2023-07-05 08:27:35",0.79904,2,bobbyzh
503,10636360,"Hathush Robert","2023-07-20 07:04:10",0.79904,31,hathushrobert
504,10551106,"Muhammad Mursaleen","2023-07-18 13:59:27",0.79904,7,muhammadmursaleen
505,10652175,"AKSHAYA VARSHIENI G.M.","2023-07-10 16:02:17",0.79904,8,akshayavarshienigm
506,2541483,masasono,"2023-07-10 00:35:07",0.79904,5,masasono
507,10660780,Divinitist,"2023-07-11 02:20:28",0.79904,10,divinitist
508,10515444,"Astrid Ellis","2023-07-13 21:28:09",0.79904,1,astridellis
509,9684912,kabe0515,"2023-07-15 17:22:45",0.79904,20,kabe0515
510,10588354,"Skyler Guha","2023-07-17 16:01:02",0.79904,41,skylerguha
511,10695263,DustinRS,"2023-07-18 13:31:06",0.79904,2,dustinrs
512,10682475,"Mikaela Sy","2023-08-11 14:03:53",0.79904,70,mikaelasy
513,858565,gidler,"2023-08-18 22:55:07",0.79904,14,gidler
514,10689469,"Vedant Patel","2023-07-19 20:24:01",0.79904,10,vedant3patel
515,10703413,kaggle3san,"2023-07-20 06:22:04",0.79904,1,kaggle3san
516,10648457,"sung-hwan Kang","2023-07-21 06:55:09",0.79904,6,sunghwankang
517,10687882,"Denys Sheremet","2023-07-20 11:42:42",0.79904,7,denyssheremet
518,10688167,"Sergey Alyoshin","2023-07-20 17:59:16",0.79904,8,sergeyalyoshin
519,10253005,j12839,"2023-08-03 02:32:31",0.79904,11,j12839
520,10724615,"Anisha Bhushan","2023-07-26 04:29:07",0.79904,1,anishabhushan
521,10670548,"tatu #2","2023-07-27 05:44:55",0.79904,5,tatu17493
522,10694840,"Kerby Matthew Chiu","2023-08-01 04:26:00",0.79904,61,kerbymatthewchiu
523,10740396,"Angelo Miguel Tablico","2023-08-01 01:32:30",0.79904,16,angelomigueltablico
524,10695017,"Brian Justin Mariposa","2023-08-01 08:39:48",0.79904,18,brianjustinmariposa
525,10739015,"Jay Vatti","2023-08-18 21:51:01",0.79904,35,jayvatti
526,10751202,"Dhananjay Singh #4","2023-08-02 09:45:51",0.79904,6,dhananjay09
527,10753043,Arrtstaar,"2023-08-02 18:53:26",0.79904,2,arrtstaar
528,10718384,"Jerry Dy","2023-08-03 04:30:36",0.79904,34,jerrydy
529,10704585,Sanoka,"2023-08-03 08:07:36",0.79904,2,patrickwayne
530,10707420,"Zachary Ngo","2023-08-04 06:08:20",0.79904,41,zacharyngo
531,10711911,"Jedrek Carl Dy","2023-08-06 04:15:40",0.79904,75,jedrekcarldy
532,10763858,"Nick F #5","2023-08-05 13:38:58",0.79904,1,nickfecondo
533,10308726,"KuBaN 23_","2023-08-14 11:11:16",0.79904,53,kuban23
534,10786835,"Utsav Garg","2023-08-11 18:11:15",0.79904,3,piccadily
535,10792426,"Richard So","2023-08-13 23:45:27",0.79904,2,richardso2021
536,10473329,kihee,"2023-08-17 00:55:13",0.79904,35,kiheemt
537,7314082,"Aleksei Matveev","2023-08-19 02:10:47",0.79904,3,siberskiy
538,10809119,"Felipe Carillo","2023-08-21 23:01:39",0.79904,11,techquiz
539,10830006,"Austin Smith #4","2023-08-24 16:01:00",0.79904,4,austinsmith87
540,10833525,lollo3rd,"2023-08-25 16:23:41",0.79904,2,lollo3rd
541,10834863,"Jin-Cheol Shin","2023-08-26 07:46:30",0.79904,2,jincheolshin
542,10626007,"Himanshu #16","2023-08-26 11:04:51",0.79904,20,himanshuydv11
543,10829488,"Dat scicerox","2023-08-27 11:12:37",0.79904,13,datscicerox
544,10617504,"Itz Riad","2023-06-28 13:12:04",0.79665,1,itzriad
545,10593022,"Mattia Braggio","2023-06-29 09:56:43",0.79665,9,mattiabraggio
546,10041038,"Johnny Wu #3","2023-06-30 07:46:34",0.79665,4,johnny42
547,10628713,AmritaSharma78,"2023-07-01 04:39:32",0.79665,7,amritasharma78
548,7325290,sampei_yo,"2023-07-01 23:38:44",0.79665,10,sampeiyo
549,10614685,"Joel Strand","2023-07-03 10:29:09",0.79665,10,joelstrand
550,7541982,"António Alegria","2023-07-03 09:12:49",0.79665,31,antonioalegria
551,10568902,OSCARCHIU邱穩碩,"2023-07-04 02:03:47",0.79665,7,oscarchiuuu
552,4173643,"Denis Urayev","2023-07-05 17:50:26",0.79665,5,denisurayev
553,10650050,JuliaOrlovaML,"2023-07-06 14:04:19",0.79665,2,juliaorlovaml
554,10655042,"[Deleted] 4fe63a01-d6b8-4e42-af7a-fea1e8bb5bdd","2023-07-09 03:31:56",0.79665,4,del=93c7361ec0bdec48
555,8167671,"Kohei Uchida","2023-07-09 16:03:21",0.79665,5,koheiuchida
556,10662079,taroorota,"2023-07-10 10:28:22",0.79665,1,taroorota
557,10662492,TonyW,"2023-07-14 09:02:04",0.79665,5,tonyswang
558,6257867,mosyskgl,"2023-07-12 02:40:58",0.79665,14,mosyskgl
559,3077857,GilsikPark,"2023-07-14 05:24:37",0.79665,8,gilsikpark
560,10681713,"Olasunkanmi Beckley","2023-07-14 12:58:45",0.79665,2,sunkanmibeckley
561,10681794,"Christian Michael Moneda","2023-07-30 08:47:52",0.79665,22,cmmoneda
562,10693943,cxxxxccxxxxc,"2023-07-18 02:51:48",0.79665,2,cxxxxccxxxxc
563,10697184,"Ahmed Amr","2023-07-18 18:43:10",0.79665,1,amoorytube
564,10703521,aeustura435,"2023-07-20 13:05:01",0.79665,3,aeustura435
565,10707663,"Pei Yoke","2023-07-21 05:47:56",0.79665,1,peiyoke
566,10711708,ruizguille,"2023-07-23 17:20:43",0.79665,3,ruizguille
567,10713124,clsx5402,"2023-07-23 01:20:56",0.79665,1,clsx5402
568,729124,CathedralChoir,"2023-07-23 14:07:39",0.79665,6,shingotsuyguchi
569,10720711,"Lea Española","2023-08-01 02:38:30",0.79665,35,leaespaola
570,10288974,Thirumala_Rao_M,"2023-07-25 10:06:17",0.79665,1,thirumalaraom
571,10727657,tluczekk,"2023-07-26 20:40:50",0.79665,1,tluczekk
572,8834569,"Daria Skoropad","2023-07-30 18:46:10",0.79665,28,skoropad
573,10731641,AlexisKN,"2023-08-15 13:08:19",0.79665,22,alexiskn
574,8893265,"Suyash Kapil","2023-07-28 15:25:40",0.79665,13,suyashkapil
575,10709468,zeratul2001,"2023-07-28 16:40:16",0.79665,31,zeratul2001
576,10723794,"Dragan Zlatkovic","2023-07-30 22:00:11",0.79665,8,draganzlatkovic
577,7098489,"Rawi Baransy","2023-08-02 05:03:15",0.79665,18,rawibaransy
578,10736769,"Александр #4","2023-07-31 16:24:39",0.79665,11,shurik1981
579,10575747,ubrece,"2023-08-01 23:09:49",0.79665,1,ubrece
580,10749427,"[Deleted] 61446198-b83a-4d0a-b69b-6ad992cba48f","2023-08-02 14:25:45",0.79665,11,del=dfac5ef567c80b7e
581,10599065,Matija123Matija123,"2023-08-03 15:59:38",0.79665,20,matiaj
582,10759925,"Омар Ахмедоа","2023-08-04 18:28:31",0.79665,2,omarpanda
583,10764422,MalT27,"2023-08-20 12:46:52",0.79665,8,malt27
584,10285898,"JF Schultz","2023-08-14 04:02:51",0.79665,32,jfschultz
585,10767666,"ermao Lin","2023-08-12 02:58:07",0.79665,12,ermaolin
586,3979998,neuralnugget,"2023-08-08 13:48:59",0.79665,1,neuralnugget
587,10780027,"Aryan Singh #9","2023-08-09 19:04:56",0.79665,1,aryansingh1211
588,10781646,"David Roberts #3","2023-08-10 07:35:35",0.79665,1,agiyogi
589,10760937,"Chng Doris","2023-08-12 09:50:28",0.79665,37,chngdoris
590,10784869,"Gang Zhang","2023-08-11 06:05:07",0.79665,2,gzhang0925
591,9980017,"Gabriel Nascimento #3","2023-08-11 11:13:51",0.79665,1,ogabrieln
592,10630757,"Youssef MH","2023-08-17 17:07:43",0.79665,25,youssefmh
593,10804994,"timo #2","2023-08-17 08:04:01",0.79665,2,user96519
594,10805276,Thiru51,"2023-08-17 08:38:57",0.79665,1,thiru51
595,10806996,AminHZD,"2023-08-17 23:26:51",0.79665,7,aminhzd
596,10807478,LabSquared,"2023-08-19 16:51:39",0.79665,11,labsquared
597,10761799,IShutihin,"2023-08-21 06:28:26",0.79665,26,ishutihin
598,10743828,Doğukan_T,"2023-08-22 09:03:21",0.79665,33,doukant
599,4011413,"Jordi Rosell","2023-08-23 17:02:18",0.79665,20,jordirosell
600,10068626,"Kevin Rohling","2023-08-24 00:58:49",0.79665,1,krohling
601,10829385,"Nashrat Jahn","2023-08-24 11:13:57",0.79665,1,nashratjahn
602,10818942,"Cassio Viana da Silva","2023-08-24 12:48:00",0.79665,8,cvs2010
603,10683758,"Daniel Aaron Jiménez Salas","2023-08-26 02:11:56",0.79665,12,dajs21
604,10831593,AlexArmstrongVI,"2023-08-27 01:04:09",0.79665,2,alexarmstrongvi
605,10614736,"Kim Donaldson","2023-06-30 01:38:53",0.79425,10,kimdonaldson
606,10627143,FH_Wedel_Group_10,"2023-07-02 18:55:56",0.79425,9,aru6383
607,10568232,hanhan233,"2023-07-02 12:02:14",0.79425,15,hanhan233
608,6988440,"Thomas Meißner","2023-07-10 14:34:33",0.79425,66,thomasmeiner
609,6781068,"Phil Vandeventer","2023-07-12 12:30:25",0.79425,19,philvandeventer
610,10592121,"Bao Bay Bong","2023-07-05 14:42:17",0.79425,13,baobaybong
611,10652074,"Elakiya Sekar","2023-07-20 10:15:48",0.79425,17,elakiyasekar
612,10275461,arpitmathur24,"2023-07-12 18:20:33",0.79425,6,arpitmathur24
613,10654131,"Wei-Ying C","2023-07-08 06:41:14",0.79425,13,weiyingc
614,2549237,"Hussain Burhani","2023-07-09 18:50:46",0.79425,4,hussainburhani
615,3478970,"Alexei Serdiuk","2023-07-09 14:35:59",0.79425,12,serdiuk
616,10660199,"H. M. Adachi","2023-07-10 08:41:10",0.79425,6,hmadachi
617,10660483,"Chun-Ting (Kevin), Lee","2023-07-10 03:56:56",0.79425,4,kevinego25
618,10613819,"Alexander Goncharov","2023-08-23 19:48:13",0.79425,58,alexandergoncharov00
619,10643918,Husky989,"2023-07-11 15:48:59",0.79425,3,yindongzhang
620,10486691,"Hilla Scher","2023-08-21 13:52:57",0.79425,54,hillascher
621,10671604,Parag27,"2023-07-13 14:53:24",0.79425,19,parag2704
622,10391568,"Aleksey Zatsepin","2023-07-13 19:08:41",0.79425,2,alekseyzatsepin
623,10680582,"Kailash Ramesh #2","2023-07-15 04:32:32",0.79425,6,kdramesh
624,10683594,Dazai1219,"2023-07-23 12:06:06",0.79425,33,dazai1219
625,10687476,ILY1212,"2023-07-16 16:17:41",0.79425,8,ily1212
626,10654991,"Yutaka Igarashi","2023-08-06 01:29:57",0.79425,51,igarashimakuhari
627,10690454,202010761_김아연,"2023-07-17 07:59:21",0.79425,10,kzn122
628,10511499,"Suzanne Lieber","2023-07-19 22:21:59",0.79425,3,suzannelieber
629,10692650,suddenni,"2023-07-20 07:45:20",0.79425,20,suddenni
630,10688946,MLEngineer03,"2023-07-25 08:37:59",0.79425,8,mlengineer03
631,10629837,"Mark Jermaine Ang","2023-08-03 08:39:15",0.79425,96,markjermaineang
632,10650129,romansidorovg,"2023-07-31 08:30:56",0.79425,63,romansidorovg
